,price,bed,bath,lot_sqft,lot_living,lat,long,income,poverty,unemployment,bachelor,rent,area_home_value,owner_occ,pop_density,risk_fire,risk_earthquake,risk_heat,dist_city,dist_airport,dist_coast
654,949000.0,4.0,2.0,2949.012,1390.0,37.730507,-122.41831,130538.0,0.0507514702679154,0.0886814469078179,0.3549957056971085,2298.0,1192100.0,0.5994848679974243,7516.759238397513,0.0,87.98829866933039,32.62905762905763,4.937213304834772,12.626490619583905,4.937213304834772
656,1598000.0,3.0,3.0,3049.2,1688.0,37.729256,-122.44828,200545.0,0.0497283056150172,0.0591371788657295,0.6380051590713671,3138.0,1521100.0,0.6037099494097807,5665.323332960185,68.62521256228223,97.121044557811,46.98746365413032,5.675076895801588,13.463924118193145,5.675076895801588
657,349000.0,1.0,1.0,2475.0,475.0,37.77989,-122.40833,107787.0,0.2536516853932584,0.0269619643716899,0.3427432746595815,1810.0,864100.0,0.1041397153945666,13029.554396559612,0.0,99.9155696669164,38.13456313456313,1.1200232441998217,17.82222457270424,1.1200232441998217
658,1397000.0,5.0,3.0,4300.0,2037.0,37.71802,-122.46117,155568.0,0.0624092888243831,0.0572519083969465,0.4475524475524475,2690.0,1140900.0,0.8677110530896431,9513.516942624365,43.86572009560844,82.94031607862723,16.559416559416558,7.313752800383696,12.960378759295107,7.313752800383696
660,2678000.0,3.0,2.0,1416.0,1823.0,37.79861,-122.437126,250001.0,0.0296495956873315,0.0266666666666666,0.9066749072929544,3501.0,2000001.0,0.2957042957042957,9293.075030935168,0.0,93.79615425778604,6.487439820773154,3.06222961231429,20.368256955042447,3.06222961231429
662,3998000.0,4.0,4.0,4181.76,2734.0,37.737335,-122.46254,186667.0,0.0453825857519788,0.0100850929719508,0.7651964011411017,3501.0,2000001.0,0.7592039800995025,4581.1771066656365,0.0,95.86172451928222,41.99437532770866,5.641934232080236,14.850105102458787,5.641934232080236
664,778000.0,1.0,1.0,2495.988,887.0,37.78885,-122.42908,156713.0,0.0617495711835334,0.0420693575895395,0.6605691056910569,3036.0,1688700.0,0.4657168299198575,12962.03782787832,0.0,92.4357556514811,7.89003289003289,1.76913373974875,19.1445778786924,1.76913373974875
666,2300000.0,3.0,4.0,3436.884,2150.0,37.78736,-122.44463,171960.0,0.0,0.0349206349206349,0.7948717948717948,2932.0,2000001.0,0.2391464311994113,8216.339144070205,0.0,91.7662587849167,8.846942180275514,2.6145820585594515,19.346704301015286,2.6145820585594515
667,1450000.0,3.0,4.0,3001.284,1710.0,37.764156,-122.49521,128244.0,0.0647149460708782,0.0303626651672757,0.5056652046783626,2780.0,1547100.0,0.5980823012385138,7781.396389517312,26.68593105252518,97.48135992294246,46.53701320367987,6.769763673404803,18.891364354344987,6.769763673404803
669,989000.0,2.0,2.0,1873.08,1162.0,37.71449,-122.46403,138000.0,0.0607361963190184,0.0337581811918704,0.5306971904266389,3082.0,1068800.0,0.6066433566433567,7122.247775572001,0.0,89.96943859774298,39.62533962533962,7.77954254680068,12.782398906875764,7.77954254680068
671,2995000.0,3.0,2.0,2748.636,2163.0,37.774807,-122.470764,166944.0,0.0418187852638566,0.0215175537938844,0.7719226018937835,2875.0,1690300.0,0.5090634441087614,8603.444768427476,0.0,95.1732010987835,20.049811716478384,4.514458097344566,18.882310948212037,4.514458097344566
672,1199000.0,8.0,4.0,1907.0,3050.0,37.77948,-122.40831,107787.0,0.2536516853932584,0.0269619643716899,0.3427432746595815,1810.0,864100.0,0.1041397153945666,13029.554396559612,0.0,99.9155696669164,38.13456313456313,1.0997121354106554,17.77686191588989,1.0997121354106554
673,3100000.0,3.0,3.0,2850.0,2085.0,37.754974,-122.42938,250001.0,0.0188448360254527,0.0306770098730606,0.8792850864342221,3461.0,2000001.0,0.4905284147557328,9631.613189134145,0.0,87.6660364120676,15.744315744315744,2.383026296735368,15.51090109539455,2.383026296735368
675,888888.0,3.0,2.0,3510.936,1408.0,37.711998,-122.39644,155968.0,0.079394644935972,0.073318216175359,0.4187747637915269,2432.0,966000.0,0.6958438287153652,1980.256451279006,19.2025495582272,93.88890870821592,36.2350445683779,7.279920777769131,10.201328458191526,7.279920777769131
677,1259000.0,3.0,2.0,3131.964,1855.0,37.72951,-122.43869,180341.0,0.0855843808504947,0.0649932765575974,0.4535229904068806,2111.0,1203000.0,0.6810990840965861,6920.383203032457,0.0,85.96197067532376,28.013728013728013,5.324461167278637,13.129205094317724,5.324461167278637
683,1050000.0,3.0,4.0,2500.344,1960.0,37.74741,-122.42193,181578.0,0.0661080074487895,0.0194244604316546,0.6060690423162584,3030.0,1523400.0,0.5071306332002282,10650.623885918005,0.0,90.47364227700284,17.115925449258782,3.064833089036831,14.522771449907887,3.064833089036831
685,2599000.0,4.0,3.0,4957.128,2280.0,37.74245,-122.43855,133300.0,0.0299863698318945,0.0447058823529411,0.719052073589024,2250.0,1632700.0,0.6875693673695893,3584.145332564532,51.46207175389152,88.19996908184986,27.283235616568952,3.9816844577492674,14.45469810142959,3.9816844577492674
688,1095000.0,2.0,2.0,3600.0,1321.0,37.723194,-122.47366,235109.0,0.0376319412574575,0.0534744066342579,0.6436050092383494,3501.0,2000001.0,0.9309586631486368,3480.451693318415,0.0,95.9033451060136,40.24024024024024,7.470959944704355,14.06350773179273,7.470959944704355
689,6975000.0,7.0,6.0,12501.72,18964.0,37.76818,-122.42987,201827.0,0.08125,0.0955294117647058,0.7563386334336055,2475.0,1742500.0,0.3390842733908427,9800.229995013382,0.0,95.24098319717456,32.36808236808237,1.185427109799604,16.934535171174357,1.185427109799604
691,1899000.0,7.0,4.0,2700.72,3417.0,37.777187,-122.49934,144766.0,0.1520310633213859,0.0562227074235807,0.6992481203007519,2692.0,1545500.0,0.6384341637010676,8537.919532403546,0.0,93.076712687144,24.302874302874304,7.030514193030019,20.31159509107353,7.030514193030019
693,999000.0,2.0,2.0,2613.6,1108.0,37.709454,-122.46828,138000.0,0.0607361963190184,0.0337581811918704,0.5306971904266389,3082.0,1068800.0,0.6066433566433567,7122.247775572001,0.0,89.96943859774298,39.62533962533962,8.451727469111116,12.563497264195938,8.451727469111116
694,2590000.0,4.0,4.0,3001.284,2366.0,37.77436,-122.47551,180000.0,0.0370733621027854,0.0614062020264046,0.6612143742255266,2455.0,1203000.0,0.4591928251121076,9597.626385377269,0.0,96.1602035841271,32.2965822965823,4.931958562132155,19.02011090144474,4.931958562132155
695,1500000.0,4.0,2.0,4072.86,2086.0,37.709244,-122.43031,92031.0,0.118332168646634,0.0796947859262399,0.2852573422506542,1544.0,1121300.0,0.6415465268676278,5730.155241653513,0.0,89.20956559999048,33.11168311168311,7.363382741269409,10.771504633816262,7.363382741269409
697,2395000.0,3.0,3.0,2996.928,1842.0,37.74767,-122.46865,137448.0,0.0426781519185591,0.0270042194092827,0.703756201275691,3238.0,1839700.0,0.8194774346793349,5261.387932745558,52.45858751620231,90.94573864649853,34.602459602459604,5.283167959393413,16.114846696167877,5.283167959393413
699,1448888.0,3.0,3.0,4547.664,2802.0,37.726814,-122.41506,175524.0,0.0825483391175012,0.0666134822497008,0.5075,3501.0,1161100.0,0.8410689170182841,5826.103659584547,70.48981484784701,94.59526952302808,38.20844654177987,5.360524357760537,12.15429924194538,5.360524357760537
703,1850000.0,3.0,3.0,1751.112,1990.0,37.736904,-122.414955,190625.0,0.0606906173700732,0.0745272525027808,0.657703798548869,3501.0,1366700.0,0.7290076335877863,9637.969813652628,0.0,83.0366380079198,10.153010153010152,4.243001687085367,13.238312123276058,4.243001687085367
709,1368000.0,2.0,2.0,2696.364,1869.0,37.726707,-122.40675,125473.0,0.0777019590578912,0.0422138836772983,0.3188707280832095,1721.0,1113500.0,0.6756521739130434,8519.867506218847,0.0,90.00273506712806,30.8022308022308,5.473020862754034,11.97249319266866,5.473020862754034
710,1785000.0,3.0,3.0,2000.0,2245.0,37.75396,-122.41951,96250.0,0.1036699705330833,0.0803066989507667,0.6327626720375965,2446.0,1296100.0,0.1387678904791537,11980.299347575796,0.0,97.92491646153664,32.90909957576624,2.328445057375612,15.175736419072054,2.328445057375612
711,5900000.0,3.0,5.0,3724.38,4535.0,37.76209,-122.40263,250001.0,0.1068057625434674,0.0386904761904761,0.8646521875983633,3501.0,1675800.0,0.5164420485175202,7392.47311827957,0.0,93.32524704791123,31.90214023547357,2.0498299506907016,15.79262399913933,2.0498299506907016
714,1285000.0,3.0,2.0,1977.0,1639.0,37.713993,-122.46553,138000.0,0.0607361963190184,0.0337581811918704,0.5306971904266389,3082.0,1068800.0,0.6066433566433567,7122.247775572001,0.0,89.96943859774298,39.62533962533962,7.894264815550189,12.815674425906238,7.894264815550189
715,2195000.0,3.0,2.0,2495.988,2208.0,37.759106,-122.39939,250001.0,0.1068057625434674,0.0386904761904761,0.8646521875983633,3501.0,1675800.0,0.5164420485175202,7392.47311827957,0.0,93.32524704791123,31.90214023547357,2.4855558528109905,15.428026793080642,2.4855558528109905
716,1168000.0,3.0,2.0,2500.344,1900.0,37.719414,-122.4638,147938.0,0.1249661888017311,0.0844686648501362,0.4740740740740741,3000.0,1365500.0,0.8015768725361366,8186.593208028486,0.0,87.60895675026458,29.478287811621147,7.301094003997561,13.218562200892237,7.301094003997561
717,6600000.0,4.0,3.0,1799.028,4795.0,37.764877,-122.41475,124679.0,0.1459606245756958,0.0213675213675213,0.4667508417508417,2379.0,1206100.0,0.2214506172839506,3258.5792107955644,0.0,99.7360065641611,24.71399971399972,1.1870898074797285,16.27199123929156,1.1870898074797285
719,2269000.0,3.0,3.0,2012.472,2269.0,37.781624,-122.46466,187679.0,0.0525535070989616,0.0401554404145077,0.6775639335618244,2697.0,2000001.0,0.3235427022141889,8879.14651814778,0.0,99.6527653906984,47.78588111921445,4.04743254229584,19.35471974618736,4.04743254229584
723,2788000.0,4.0,4.0,3001.284,2412.0,37.780468,-122.487175,102584.0,0.0840023497160759,0.0430606160980457,0.6015679040811621,2276.0,1461900.0,0.217953454008127,12540.42540718522,0.0,95.87837275397476,36.47218647218647,5.988691685134484,20.095266245852727,5.988691685134484
729,999000.0,2.0,1.0,1875.0,1050.0,37.71763,-122.462494,155568.0,0.0624092888243831,0.0572519083969465,0.4475524475524475,2690.0,1140900.0,0.8677110530896431,9513.516942624365,43.86572009560844,82.94031607862723,16.559416559416558,7.410136995569672,12.98999542164107,7.410136995569672
730,2595000.0,4.0,2.0,2042.964,2166.0,37.761242,-122.44203,196667.0,0.0697122515574013,0.0267531414673692,0.8121951219512196,3388.0,1662600.0,0.4749702026221692,10374.71011839375,31.1036590441535,84.66221920968452,11.7665284331951,2.502642687109349,16.519654018896603,2.502642687109349
731,1788000.0,4.0,4.0,2809.62,2394.0,37.72232,-122.452034,120962.0,0.1272697795071335,0.0468663338879645,0.3344717182497332,2013.0,1115600.0,0.4758968609865471,12042.413630389934,0.0,89.66025709631003,36.49244482577816,6.512743260601706,12.942087183789202,6.512743260601706
733,849000.0,2.0,1.0,2622.312,793.0,37.751945,-122.43224,250001.0,0.0188448360254527,0.0306770098730606,0.8792850864342221,3461.0,2000001.0,0.4905284147557328,9631.613189134145,0.0,87.6660364120676,15.744315744315744,2.790901157340322,15.263827691613264,2.790901157340322
734,1350000.0,5.0,3.0,3497.868,1815.0,37.742138,-122.40927,165759.0,0.093857634902411,0.0629235237173281,0.660377358490566,2920.0,1597200.0,0.599696739954511,6344.538880217858,0.0,85.55052144649376,12.34091234091234,3.750240860603353,13.698098033253828,3.750240860603353
736,3800000.0,5.0,6.0,1175.0,3445.0,37.800068,-122.407646,75938.0,0.142035847142374,0.0984630163304514,0.4297652208515718,2183.0,1560200.0,0.0934416715031921,15794.084028586383,0.0,99.55763262102673,29.56170456170456,2.983086047711619,19.17297087997691,2.983086047711619
737,1388000.0,5.0,4.0,4350.0,1594.0,37.71757,-122.45107,181875.0,0.0849256900212314,0.0824039653035935,0.4322462103812586,2328.0,1209800.0,0.6529850746268657,9272.216638280132,20.01593473892001,82.53481264790172,10.941894275227607,6.95645094577043,12.44305683305114,6.95645094577043
745,998000.0,4.0,2.0,2169.288,1218.0,37.719643,-122.464,147938.0,0.1249661888017311,0.0844686648501362,0.4740740740740741,3000.0,1365500.0,0.8015768725361366,8186.593208028486,0.0,87.60895675026458,29.478287811621147,7.289030811610308,13.24951118766806,7.289030811610308
746,599000.0,2.0,1.0,2748.636,580.0,37.76448,-122.42308,94265.0,0.1480314960629921,0.099273607748184,0.6864153201675643,2310.0,1510200.0,0.2254098360655737,13547.437365325672,0.0,95.88312939245836,20.94475427808761,1.202956393677915,16.38653280272502,1.202956393677915
747,690000.0,1.0,1.0,2874.96,850.0,37.7094,-122.448425,96146.0,0.0395230735261647,0.0500986193293885,0.2498649378714208,2186.0,1159300.0,0.7582903463522476,10961.09763478576,0.0,90.71266336080292,38.520663520663526,7.71749395126322,11.54599596056488,7.71749395126322
749,2995000.0,4.0,5.0,1502.82,2451.0,37.734337,-122.44131,185104.0,0.0308436649531297,0.0206359945872801,0.7678607164298579,3501.0,1669500.0,0.8851326790258088,4641.951637927772,56.250817547239365,92.99703899254396,49.35769102435769,4.904498158845468,13.71329651072637,4.904498158845468
752,1695000.0,2.0,2.0,7657.848,1440.0,37.793903,-122.42546,197014.0,0.054761262476396,0.0836286321757618,0.8225121359223301,3501.0,1301600.0,0.2274966412897447,21776.444683322643,0.0,99.1568858287848,25.365842032508706,2.1791168721816425,19.622964521560224,2.1791168721816425
756,1995000.0,4.0,2.0,2583.108,2484.0,37.73989,-122.44725,185104.0,0.0308436649531297,0.0206359945872801,0.7678607164298579,3501.0,1669500.0,0.8851326790258088,4641.951637927772,56.250817547239365,92.99703899254396,49.35769102435769,4.598846995649373,14.490054534889955,4.598846995649373
759,850000.0,4.0,3.0,1403.0,1725.0,37.7105,-122.41383,84415.0,0.0664739884393063,0.0523156089193825,0.1809798270893372,1720.0,913900.0,0.5598802395209581,12976.923365427376,0.0,85.57787211777436,23.04566471233138,7.177692193991277,10.381595085660823,7.177692193991277
761,2849000.0,5.0,5.0,2996.928,3071.0,37.774437,-122.493744,172375.0,0.0554882481221226,0.0623451692815854,0.7026386006522384,2513.0,1656400.0,0.5144341801385681,8669.634876606673,50.68198304258381,95.18747101423423,30.436388769722107,6.534406294898736,19.795812752692008,6.534406294898736
768,1495000.0,3.0,2.0,1881.792,2186.0,37.72736,-122.39387,89531.0,0.1898899947616553,0.0522945570971184,0.2429577464788732,1435.0,928800.0,0.5708661417322834,6029.166765363084,0.0,96.126907114742,39.73258973258974,5.743014360157184,11.865742724969282,5.743014360157184
771,990000.0,3.0,2.0,2718.144,1074.0,37.7221,-122.4087,175524.0,0.0825483391175012,0.0666134822497008,0.5075,3501.0,1161100.0,0.8410689170182841,5826.103659584547,70.48981484784701,94.59526952302808,38.20844654177987,5.945996037505149,11.509244130921982,5.945996037505149
772,1550000.0,3.0,2.0,2500.344,1460.0,37.737103,-122.45222,185104.0,0.0308436649531297,0.0206359945872801,0.7678607164298579,3501.0,1669500.0,0.8851326790258088,4641.951637927772,56.250817547239365,92.99703899254396,49.35769102435769,5.097938286931629,14.399008068391694,5.097938286931629
773,1198800.0,2.0,2.0,2813.976,1172.0,37.72418,-122.46151,120962.0,0.1272697795071335,0.0468663338879645,0.3344717182497332,2013.0,1115600.0,0.4758968609865471,12042.413630389934,0.0,89.66025709631003,36.49244482577816,6.746482762783912,13.550025772973587,6.746482762783912
775,1899000.0,4.0,3.0,2622.312,1668.0,37.734863,-122.44771,185104.0,0.0308436649531297,0.0206359945872801,0.7678607164298579,3501.0,1669500.0,0.8851326790258088,4641.951637927772,56.250817547239365,92.99703899254396,49.35769102435769,5.100397897554037,14.000802798236542,5.100397897554037
778,999000.0,3.0,2.0,2495.988,1405.0,37.7154,-122.46513,138000.0,0.0607361963190184,0.0337581811918704,0.5306971904266389,3082.0,1068800.0,0.6066433566433567,7122.247775572001,0.0,89.96943859774298,39.62533962533962,7.742115806712779,12.921104181762551,7.742115806712779
789,1109888.0,4.0,3.0,1995.048,1760.0,37.71243,-122.45091,148429.0,0.0694896851248642,0.0711442786069651,0.3353413654618474,2117.0,1142100.0,0.6894230769230769,10986.6328312369,0.0,88.27726445720809,29.827446494113165,7.478516623087929,11.94756017095528,7.478516623087929
795,6995000.0,6.0,7.0,1380.852,4100.0,37.79632,-122.416084,123750.0,0.1183592784778848,0.0379663255199735,0.7685309071447686,2151.0,996600.0,0.2164862614487926,17901.376552602713,0.0,99.23180288490124,39.1653558320225,2.399558609985045,19.6150173088939,2.399558609985045
802,2000000.0,2.0,2.0,1542.024,2420.0,37.744045,-122.412186,197853.0,0.1229916897506925,0.011889035667107,0.6945368171021378,2520.0,1597500.0,0.7283003633427533,8241.394477428625,0.0,87.93002984790648,20.44425377758711,3.4890434696672536,13.957580654196796,3.4890434696672536
805,1195000.0,4.0,2.0,1800.0,1954.0,37.730995,-122.42789,144100.0,0.0496870109546165,0.0329073482428115,0.3951571354971664,2667.0,1038100.0,0.6894409937888198,9386.97948514522,0.0,88.65066057816941,45.14991181657848,4.938750720700141,12.934202331072036,4.938750720700141
806,2995000.0,8.0,12.0,5227.2,8000.0,37.7799,-122.4415,216071.0,0.085639856724194,0.0409407665505226,0.815625,2865.0,1416700.0,0.4242424242424242,8616.348682370055,0.0,97.21498816786178,23.78688212021545,2.020335022965018,18.47290127089674,2.020335022965018
809,1299000.0,5.0,3.0,2500.344,2144.0,37.7338,-122.387665,43882.0,0.2643144537294955,0.2165697674418604,0.1790243902439024,1102.0,1122400.0,0.3824057450628366,6630.983996158093,0.0,82.6882142389973,20.96262929596263,5.354445657093488,12.53266845090581,5.354445657093488
812,1290000.0,5.0,3.0,1873.0,1762.0,37.714508,-122.46417,138000.0,0.0607361963190184,0.0337581811918704,0.5306971904266389,3082.0,1068800.0,0.6066433566433567,7122.247775572001,0.0,89.96943859774298,39.62533962533962,7.784032138563787,12.791238916845863,7.784032138563787
813,1700000.0,2.0,2.0,3358.476,2084.0,37.774494,-122.49428,172375.0,0.0554882481221226,0.0623451692815854,0.7026386006522384,2513.0,1656400.0,0.5144341801385681,8669.634876606673,50.68198304258381,95.18747101423423,30.436388769722107,6.581465604186705,19.825347869133463,6.581465604186705
816,1950000.0,2.0,2.0,1380.852,1680.0,37.77713,-122.412186,124291.0,0.2526487367563162,0.1222151495862507,0.5184810126582279,2489.0,677000.0,0.2145411203814064,19963.72425608584,0.0,99.44347329742072,44.78526145192812,0.6808011846995876,17.571799684687704,0.6808011846995876
835,1350000.0,3.0,2.0,1873.08,1700.0,37.756947,-122.40228,148598.0,0.1378330373001776,0.1065519523494374,0.7579703637180063,2110.0,1164800.0,0.7060167555217061,6802.622453245564,0.0,88.24991378592748,12.207445540778874,2.4999637172585243,15.221746493360518,2.4999637172585243
839,3300000.0,1.0,1.0,2848.0,1195.0,37.7589,-122.43204,207958.0,0.0655737704918032,0.0417522245037645,0.8588842006563525,2865.0,1584800.0,0.4806378132118451,9660.364486892116,40.97130557834778,88.96578787770683,17.898851232184565,2.097555199624302,15.996414163087255,2.097555199624302
846,1198000.0,3.0,3.0,2500.344,1991.0,37.71467,-122.40407,151250.0,0.0385114668974469,0.0534180052297347,0.420479302832244,3044.0,967100.0,0.7397260273972602,11700.370093251448,43.6706979177815,90.55926176970736,39.31073931073932,6.831577042688609,10.614187710182518,6.831577042688609
847,1198888.0,2.0,2.0,1999.404,1386.0,37.73006,-122.43083,180341.0,0.0855843808504947,0.0649932765575974,0.4535229904068806,2111.0,1203000.0,0.6810990840965861,6920.383203032457,0.0,85.96197067532376,28.013728013728013,5.08624577812874,12.925244111475266,5.08624577812874
852,3200000.0,3.0,1.0,3063.0,2410.0,37.777145,-122.47105,166944.0,0.0418187852638566,0.0215175537938844,0.7719226018937835,2875.0,1690300.0,0.5090634441087614,8603.444768427476,0.0,95.1732010987835,20.049811716478384,4.546369990495781,19.128231456287104,4.546369990495781
866,2499000.0,3.0,1.0,3000.0,1300.0,37.738365,-122.47677,181000.0,0.12134944612286,0.0448548812664907,0.6214998390730608,3120.0,1524000.0,0.6187845303867403,4310.367964787031,43.91209732082337,97.28039194701104,35.0684017350684,6.476228584439344,15.603689926109004,6.476228584439344
873,1195000.0,2.0,1.0,2495.988,1058.0,37.72951,-122.44227,200545.0,0.0497283056150172,0.0591371788657295,0.6380051590713671,3138.0,1521100.0,0.6037099494097807,5665.323332960185,68.62521256228223,97.121044557811,46.98746365413032,5.432912425819147,13.258417380580536,5.432912425819147
874,870000.0,3.0,2.0,1873.08,1745.0,37.72778,-122.428444,127768.0,0.1201108715737604,0.0732708089097303,0.3652777777777777,2442.0,1151400.0,0.7464920486435921,10173.971844839243,0.0,96.67035306149144,27.78969445636113,5.299503501977256,12.61440087686089,5.299503501977256
880,775000.0,1.0,1.0,1999.0,642.0,37.710167,-122.45042,160417.0,0.0672951034302173,0.066546762589928,0.3510674347678753,2070.0,1128300.0,0.6967871485943775,8688.148203225159,0.0,87.16183273280772,30.375613708947043,7.697451281564646,11.71174097764535,7.697451281564646
883,1098000.0,6.0,3.0,2500.344,1306.0,37.730835,-122.403336,129866.0,0.1383709519136408,0.1243173787343398,0.3092021412184552,3501.0,1115700.0,0.6797797010228167,7666.860789740696,0.0,85.72176043190277,21.547738214404884,5.099289617472025,12.366632028951646,5.099289617472025
885,575000.0,1.0,1.0,2286.9,590.0,37.76042,-122.4079,107083.0,0.1159340659340659,0.0673758865248227,0.5568896512292739,2792.0,1166200.0,0.5119363395225465,7220.526483847377,0.0,95.9842079602345,18.707993707993708,1.901118220627272,15.677076101810174,1.901118220627272
890,899000.0,3.0,1.0,2504.7,1400.0,37.748306,-122.40725,165759.0,0.093857634902411,0.0629235237173281,0.660377358490566,2920.0,1597200.0,0.599696739954511,6344.538880217858,0.0,85.55052144649376,12.34091234091234,3.1440966831649333,14.339571606590626,3.1440966831649333
893,899000.0,2.0,1.0,3000.0,881.0,37.720535,-122.40318,175524.0,0.0825483391175012,0.0666134822497008,0.5075,3501.0,1161100.0,0.8410689170182841,5826.103659584547,70.48981484784701,94.59526952302808,38.20844654177987,6.211062539878005,11.237800455526552,6.211062539878005
909,319999.0,3.0,2.0,8276.4,1352.0,35.321552,-119.07242,56131.0,0.2940742108177958,0.0983326207781103,0.1423335369578497,1569.0,294100.0,0.3506925207756233,3787.234603773768,0.0,84.12947569952316,90.13060679727346,160.19655658907234,165.02874183079308,115.28600705957992
910,630000.0,4.0,3.0,13068.0,2771.0,35.425537,-119.080536,143587.0,0.016347237880496,0.0495283018867924,0.3065286624203822,2217.0,472100.0,0.831230283911672,495.6457355435503,27.33996884401793,78.95663134862593,72.05777205777207,159.13219333906073,176.07540821355786,125.11083211119596
911,200000.0,3.0,2.0,9147.6,1212.0,35.3629,-118.94124,61944.0,0.1913526146654981,0.114603798297315,0.0620404411764705,1106.0,304100.0,0.6348684210526315,919.3059615436188,54.56934584329255,93.00298479064844,87.4672291338958,159.0795384836048,165.38282402885366,125.45968305689374
912,455000.0,4.0,2.0,6969.6,2061.0,35.318478,-119.12611,122787.0,0.0917678812415654,0.0521848475322225,0.3809635722679201,2027.0,409500.0,0.8006889763779528,2544.4922755818934,0.0,87.27242457755105,92.98465131798466,162.27987168067315,166.58544840132333,112.63826373179616
913,570000.0,5.0,3.0,7840.8,2576.0,35.34994,-119.16687,116812.0,0.019781718963165,0.0625841184387617,0.5218111540585312,2462.0,576400.0,0.8040254237288136,109.45914415045031,86.63503502075083,81.22079126681174,72.78230611563944,164.08800943015746,171.2772587166648,114.11750850069237
914,499995.0,3.0,2.0,16988.4,1981.0,35.414886,-118.85439,122909.0,0.0410692588092345,0.0315091210613598,0.5149051490514905,1461.0,414400.0,0.9757539917208752,40.56466046570641,96.99856111685872,85.41733556895342,92.8690595357262,161.47265463556585,168.8192251307048,134.67477489937056
915,639500.0,3.0,3.0,10454.4,2227.0,35.40696,-119.16699,150093.0,0.0311905667554203,0.0470420527441197,0.4400665926748057,2217.0,581900.0,0.9640657084188912,198.6635213232804,69.03785095073312,83.69186495903345,83.00443300443301,158.12883195072968,177.08772802785293,119.8766650111302
916,1350000.0,5.0,4.0,20037.599999999995,3401.0,35.328262,-119.140495,146615.0,0.0152003684937816,0.0174731182795698,0.5580221997981837,2752.0,586400.0,0.8355159769512834,1504.677514220137,70.82515786093967,88.26775118024092,92.08494208494209,163.87633591364445,168.104230507195,113.00522715158752
917,665000.0,5.0,3.0,10018.8,2812.0,35.413662,-119.1314,135116.0,0.0180046026803844,0.0880105401844532,0.2708661417322834,2717.0,450500.0,0.9216241737488196,1079.4215349403362,75.57941802528153,84.2032035960187,91.65117498450832,158.59117338428587,176.52842509614027,121.89776278384836
918,479000.0,4.0,3.0,9147.6,2116.0,35.300064,-119.14245,147366.0,0.0285810356422326,0.0600945307224848,0.574772789865051,2351.0,561100.0,0.7645488521089162,79.25897622881665,91.52723770111665,88.06678320430952,91.0255493588827,161.26734702198496,165.31026902756594,110.13634696751944
919,479900.0,3.0,2.0,12632.4,2093.0,35.42595,-119.081955,143587.0,0.016347237880496,0.0495283018867924,0.3065286624203822,2217.0,472100.0,0.831230283911672,495.6457355435503,27.33996884401793,78.95663134862593,72.05777205777207,159.03917313849547,176.163696387873,125.09362407334424
920,649999.0,4.0,2.0,22215.6,3473.0,35.375393,-119.12122,82070.0,0.0708349821923229,0.1054913294797687,0.2893982808022922,1805.0,442500.0,0.5833333333333334,963.0643663897778,32.30946689974195,83.9665608314604,75.87587587587588,162.88869412353947,172.24146572816932,118.4722752988066
921,1249000.0,6.0,4.0,43560.0,4420.0,35.359413,-119.197136,157614.0,0.0341608317419902,0.0377513336068937,0.4716216216216216,2088.0,716100.0,0.7929606625258799,212.55721072262503,82.06033795916426,87.6303616234407,89.82077315410649,162.18660383762452,173.37266434496516,113.93585004514948
922,450000.0,3.0,2.0,14374.799999999996,1875.0,35.419384,-119.0873,54601.0,0.119412653854459,0.0590570719602977,0.2179085785848465,1034.0,380700.0,0.5486358244365361,1411.2424880394271,0.0,91.26205510565684,93.84980218313552,159.52016717655894,175.65278073617702,124.2234985378782
923,377900.0,3.0,2.0,7405.2,1437.0,35.303566,-119.06535,78897.0,0.0996873275703513,0.081973293768546,0.2128378378378378,2221.0,336500.0,0.7640382317801673,1383.7299337763016,0.0,92.57250900788414,90.41660708327376,158.13309053604047,162.9336040888007,113.88163514842098
924,359000.0,3.0,2.0,5662.8,1811.0,35.32439,-119.04733,69011.0,0.13460589106467,0.073394495412844,0.1759573436742607,1251.0,275200.0,0.5112285336856011,2074.8816598518256,0.0,88.42947688868277,89.38581438581438,159.40383234335374,164.49233091831866,116.7074350982631
925,369900.0,4.0,3.0,6098.4,1979.0,35.364613,-119.03014,70513.0,0.1906227800142079,0.0651465798045602,0.1875,1544.0,273900.0,0.4400826446280991,2472.814942627801,0.0,88.77671149798438,88.64698031364698,162.6774926632358,168.13743175919197,121.35171948415798
926,444200.0,3.0,2.0,7405.2,2008.0,35.410492,-119.15107,120343.0,0.0997838616714697,0.1430678466076696,0.2730819245773732,2273.0,442300.0,0.8561064087061668,1573.186487536478,55.687155886934704,82.59070315008384,78.09476142809476,158.27196579082124,176.88469571361455,120.82761796949416
927,525000.0,3.0,2.0,11761.2,2088.0,35.40844,-119.07696,91799.0,0.1014733840304182,0.0842217484008528,0.255595199481025,2160.0,430800.0,0.7493540051679587,2153.284372722881,0.0,83.71089151296779,89.81838981838982,161.00701151918457,174.18233649524228,123.56797139221486
928,310000.0,3.0,2.0,6098.4,1132.0,35.399036,-118.97368,95208.0,0.2002848495638241,0.0661508704061895,0.1575704225352112,1643.0,285300.0,0.763915547024952,2408.9368684421124,0.0,93.83301820603378,92.647409314076,163.94697726072133,170.1013605528264,127.26523065709787
