zpid,palsId,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,addressState,shouldShowRequestOnPrice,beds,baths,area,flexFieldText,contentType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,visited,timeOnZillow,isPaidBuilderNewConstruction,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.zestimate,hdpData.homeInfo.listing_sub_type.is_comingSoon,info6String,brokerName,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_FSBO,lotAreaString,communityName,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.providerListingID,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.listing_sub_type.is_foreclosure,info3String,availabilityDate
24834515,956005_41135708,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7a535eb40dc626e40d87080773dc0002-p_e.jpg,True,/homedetails/8-Mosswood-Rd-Berkeley-CA-94704/24834515_zpid/,FOR_SALE,House for sale,"$1,595,000",$1.60M,"8 Mosswood Rd, Berkeley, CA 94704",CA,False,4.0,3.0,2059.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,2223686000,False,37.86946,-122.2486,24834515,8 Mosswood Rd,94704,Berkeley,CA,37.86946,-122.2486,1595000.0,3.0,4.0,2059.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,6977.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1595000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",2223686000,True,False,False,USD,USA,1235073.0,5227.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
97872062,31840001_41121798,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d64d896685b51b5849d44b24f5120cb2-p_e.jpg,True,/homedetails/161-Panoramic-Way-Berkeley-CA-94704/97872062_zpid/,FOR_SALE,House for sale,"$1,349,000",$1.35M,"161 Panoramic Way, Berkeley, CA 94704",CA,False,2.0,2.0,1480.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,11382086000,False,37.868717,-122.24678,97872062,161 Panoramic Way,94704,Berkeley,CA,37.868717,-122.24678,1349000.0,2.0,2.0,1480.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,True,,,False,False,FOR_SALE,1349000.0,,11382086000,True,False,False,USD,USA,1634453.0,5227.2,sqft,True,1778050800000.0,"$101,000 (May 6)",-101000.0,,,,,,,,,,,,,,,,,,,,
2054988387,956005_41138572,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06bd365dc0efdcec2d9c678141284d85-p_e.jpg,True,/homedetails/1901-Parker-St-UNIT-3-Berkeley-CA-94704/2054988387_zpid/,FOR_SALE,Condo for sale,"$538,000",$538K,"1901 Parker St Unit 3, Berkeley, CA 94704",CA,False,2.0,1.0,764.0,Flexible floorplan,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,409286000,False,37.861717,-122.27167,2054988387,1901 Parker St Unit 3,94704,Berkeley,CA,37.861717,-122.27167,538000.0,1.0,2.0,764.0,CONDO,FOR_SALE,-1,False,False,3335.0,True,,,False,False,FOR_SALE,538000.0,,409286000,True,False,False,USD,USA,,8712.0,sqft,False,,,,Unit 3,,,,,,,,,,,,,,,,,,,
24834528,956005_41136585,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/213ee5ffd2e1180adc06f6d74c20fc32-p_e.jpg,True,/homedetails/62-Arden-Rd-Berkeley-CA-94704/24834528_zpid/,FOR_SALE,Condo for sale,"$749,000",$749K,"62 Arden Rd, Berkeley, CA 94704",CA,False,1.0,1.0,665.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,1705286000,False,37.869404,-122.24758,24834528,62 Arden Rd,94704,Berkeley,CA,37.869404,-122.24758,749000.0,1.0,1.0,665.0,CONDO,FOR_SALE,-1,False,False,3100.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,749000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",1705286000,True,False,False,USD,USA,864877.0,6098.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
24834652,956005_41138141,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/e082c47af993c489f2dec4fa48e20571-p_e.jpg,True,/homedetails/2029-Channing-Way-APT-3D-Berkeley-CA-94704/24834652_zpid/,FOR_SALE,Coming soon,"$749,000",$749K,"2029 Channing Way APT 3D, Berkeley, CA 94704",CA,False,2.0,1.0,803.0,9 days on Zillow,daysOnZillow,False,False,ComingSoon,Coming Soon,False,False,False,False,False,False,False,,False,841286000,False,37.8659,-122.26858,24834652,2029 Channing Way APT 3D,94704,Berkeley,CA,37.8659,-122.26858,749000.0,1.0,2.0,803.0,CONDO,FOR_SALE,-1,False,False,3900.0,,,,False,False,FOR_SALE,749000.0,,841286000,True,False,False,USD,USA,258945.0,9583.2,sqft,False,,,,Apt 3D,551900.0,True,,,,,,,,,,,,,,,,,
54788922,956005_41133469,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/50754a819c4b8555b010a3e8eaf6da3b-p_e.jpg,True,/homedetails/2638-Warring-St-APT-A-Berkeley-CA-94704/54788922_zpid/,FOR_SALE,Condo for sale,"$598,000",$598K,"2638 Warring St APT A, Berkeley, CA 94704",CA,False,1.0,1.0,633.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,3260486000,False,37.86262,-122.250435,54788922,2638 Warring St APT A,94704,Berkeley,CA,37.86262,-122.250435,598000.0,1.0,1.0,633.0,CONDO,FOR_SALE,-1,False,False,,True,True,Sun. 2-4pm,False,False,FOR_SALE,598000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",3260486000,True,False,False,USD,USA,703310.0,7840.8,sqft,False,,,,Apt A,,,,,,,,,,,,,,,,,,,
461474542,956005_41128495,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7734200a2dba956a45f3e669c0306a89-p_e.jpg,True,/homedetails/2614-Warring-St-APT-6-Berkeley-CA-94704/461474542_zpid/,FOR_SALE,Condo for sale,"$710,000",$710K,"2614 Warring St APT 6, Berkeley, CA 94704",CA,False,2.0,2.0,926.0,"Price cut: $20,000 (6/1)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,7666886000,False,37.86346,-122.25056,461474542,2614 Warring St APT 6,94704,Berkeley,CA,37.86346,-122.25056,710000.0,2.0,2.0,926.0,CONDO,FOR_SALE,-1,False,False,4119.0,True,,,False,False,FOR_SALE,710000.0,,7666886000,True,False,False,USD,USA,,8712.0,sqft,False,1780297200000.0,"$20,000 (Jun 1)",-20000.0,Apt 6,,,,,,,,,,,,,,,,,,,
24834206,956005_41131329,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bbc3dece9fe3cd0f97e6ed82a16987f7-p_e.jpg,True,/homedetails/2601-College-Ave-APT-108-Berkeley-CA-94704/24834206_zpid/,FOR_SALE,Condo for sale,"$535,000",$535K,"2601 College Ave APT 108, Berkeley, CA 94704",CA,False,1.0,1.0,666.0,"Price cut: $35,000 (5/28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,5679686000,False,37.863705,-122.25351,24834206,2601 College Ave APT 108,94704,Berkeley,CA,37.863705,-122.25351,535000.0,1.0,1.0,666.0,CONDO,FOR_SALE,-1,False,False,2688.0,True,,,False,False,FOR_SALE,535000.0,,5679686000,True,False,False,USD,USA,582623.0,0.44000000000000006,acres,False,1779951600000.0,"$35,000 (May 28)",-35000.0,Apt 108,524500.0,,,,,,,,,,,,,,,,,,
463071438,18932007_ML82050394,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ea34e5b7e7db09bf8f627bdea312673a-p_e.jpg,True,/homedetails/Fulton-St-Berkeley-CA-94704/463071438_zpid/,FOR_SALE,Multi-family home for sale,"$1,750,000",$1.75M,"Fulton St, Berkeley, CA 94704",CA,False,10.0,6.0,3768.0,Quiet charming street,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,1014332000,False,37.86485,-122.26538,463071438,Fulton St,94704,Berkeley,CA,37.86485,-122.26538,1750000.0,6.0,10.0,3768.0,MULTI_FAMILY,FOR_SALE,-1,False,False,5492.0,True,,,False,False,FOR_SALE,1750000.0,,1014332000,True,False,False,USD,USA,,5625.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
24833833,956005_41120888,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2f91cced768c98a809f4f7873bbc66fc-p_e.jpg,True,/homedetails/2550-Dana-St-APT-2F-Berkeley-CA-94704/24833833_zpid/,FOR_SALE,Condo for sale,"$475,000",$475K,"2550 Dana St APT 2F, Berkeley, CA 94704",CA,False,1.0,1.0,700.0,Abundant natural light,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,13714886000,False,37.863205,-122.26068,24833833,2550 Dana St APT 2F,94704,Berkeley,CA,37.863205,-122.26068,475000.0,1.0,1.0,700.0,CONDO,FOR_SALE,-1,False,False,2818.0,True,,,False,False,FOR_SALE,475000.0,,13714886000,True,False,False,USD,USA,195789.0,0.25,acres,False,1776495600000.0,"$24,000 (Apr 18)",-24000.0,Apt 2F,458600.0,,,,,,,,,,,,,,,,,,
24833790,956003_41128829,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6132dab70a09033c78c5ab04501bf0fb-p_e.jpg,True,/homedetails/2529-Ellsworth-St-Berkeley-CA-94704/24833790_zpid/,FOR_SALE,Multi-family home for sale,"$1,980,000",$1.98M,"2529 Ellsworth St, Berkeley, CA 94704",CA,False,4.0,4.0,2139.0,Open: Sun 2-4:30pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,841286000,False,37.863544,-122.262566,24833790,2529 Ellsworth St,94704,Berkeley,CA,37.863544,-122.262566,1980000.0,4.0,4.0,2139.0,MULTI_FAMILY,FOR_SALE,-1,False,False,6320.0,True,True,Sun. 2-4:30pm,False,False,FOR_SALE,1980000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782084600000}]",841286000,True,False,False,USD,USA,1984443.0,3920.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
299073189,127003_426137890,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a7c69959f9f9483a0f9deb3acff5914-p_e.jpg,True,/homedetails/2732-Parker-St-Berkeley-CA-94704/299073189_zpid/,FOR_SALE,Multi-family home for sale,"$1,900,000",$1.90M,"2732 Parker St, Berkeley, CA 94704",CA,False,6.0,2.0,2739.0,Three well-maintained apartments,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,841286000,False,37.86387,-122.25216,299073189,2732 Parker St,94704,Berkeley,CA,37.86387,-122.25216,1900000.0,2.0,6.0,2739.0,MULTI_FAMILY,FOR_SALE,-1,False,False,3066.0,True,,,False,False,FOR_SALE,1900000.0,,841286000,True,False,False,USD,USA,1183322.0,1870.0,sqft,False,,,,,,,Ryan William Grant DRE #02079103,"Amore Real Estate, Inc.",,,,,,,,,,,,,,,
24834408,956005_41135110,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/01860b8ba79746b472480ed3dcb207d3-p_e.jpg,True,/homedetails/2-Panoramic-Way-APT-105-Berkeley-CA-94704/24834408_zpid/,FOR_SALE,Condo for sale,"$770,000",$770K,"2 Panoramic Way APT 105, Berkeley, CA 94704",CA,False,2.0,1.0,835.0,Freshly painted interior,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,3087686000,False,37.869175,-122.2499,24834408,2 Panoramic Way APT 105,94704,Berkeley,CA,37.869175,-122.2499,770000.0,1.0,2.0,835.0,CONDO,FOR_SALE,-1,False,False,3611.0,True,,,False,False,FOR_SALE,770000.0,,3087686000,True,False,False,USD,USA,621335.0,8276.4,sqft,False,,,,Apt 105,,,,,,,,,,,,,,,,,,,
24834405,18932001_ML82048062,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a542898b011460a61c6208055281e892-p_e.jpg,True,/homedetails/2-Panoramic-Way-APT-102-Berkeley-CA-94704/24834405_zpid/,FOR_SALE,Condo for sale,"$550,000",$550K,"2 Panoramic Way APT 102, Berkeley, CA 94704",CA,False,1.0,1.0,598.0,Private patio,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,1711493000,False,37.869167,-122.249886,24834405,2 Panoramic Way APT 102,94704,Berkeley,CA,37.869167,-122.249886,550000.0,1.0,1.0,598.0,CONDO,FOR_SALE,-1,False,False,2892.0,True,,,False,False,FOR_SALE,550000.0,,1711493000,True,False,False,USD,USA,616980.0,,,False,,,,Apt 102,564600.0,,,,,,,,,,,,,,,,,,
24834218,18932001_ML82033029,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/613978b967a87c867784b58afb75c20b-p_e.jpg,True,/homedetails/2601-College-Ave-APT-208-Berkeley-CA-94704/24834218_zpid/,FOR_SALE,Condo for sale,"$659,000",$659K,"2601 College Ave APT 208, Berkeley, CA 94704",CA,False,1.0,1.0,666.0,Sleek low-maintenance finishes,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,11718624000,False,37.86355,-122.253365,24834218,2601 College Ave APT 208,94704,Berkeley,CA,37.86355,-122.253365,659000.0,1.0,1.0,666.0,CONDO,FOR_SALE,-1,False,False,2688.0,True,,,False,False,FOR_SALE,659000.0,,11718624000,True,False,False,USD,USA,620801.0,,,False,,,,Apt 208,635900.0,,,,,,,,,,,,,,,,,,
456389429,956003_41110170,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b68a1cb652efabc93b77f87f90f50a34-p_e.jpg,True,/homedetails/2509-Dwight-Way-Berkeley-CA-94704/456389429_zpid/,FOR_SALE,Multi-family home for sale,"$2,400,000",$2.40M,"2509 Dwight Way, Berkeley, CA 94704",CA,False,6.0,4.0,3478.0,291 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,25206086000,False,37.865414,-122.258224,456389429,2509 Dwight Way,94704,Berkeley,CA,37.865414,-122.258224,2400000.0,4.0,6.0,3478.0,MULTI_FAMILY,FOR_SALE,-1,False,False,6533.0,True,,,False,False,FOR_SALE,2400000.0,,25206086000,True,False,False,USD,USA,,4791.6,sqft,False,1777100400000.0,"$100,000 (Apr 25)",-100000.0,,2372100.0,,,,,,,,,,,,,,,,,,
299073151,31727003_41135456,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/b9ecca31fcc0617d75b0e930fa97bd06-p_e.jpg,True,/homedetails/2610-College-Ave-Berkeley-CA-94704/299073151_zpid/,FOR_SALE,Foreclosure,"$2,099,000",$2.10M,"2610 College Ave, Berkeley, CA 94704",CA,False,,0.0,3435.0,32 days on Zillow,daysOnZillow,False,False,ForSale,Foreclosure,False,False,False,False,False,False,False,,False,2828486000,False,37.863216,-122.254036,299073151,2610 College Ave,94704,Berkeley,CA,37.863216,-122.254036,2099000.0,0.0,,3435.0,MULTI_FAMILY,FOR_SALE,-1,False,False,2955.0,,,,False,False,FOR_SALE,2099000.0,,2828486000,True,False,False,USD,USA,1894234.0,7950.0,sqft,False,,,,,,,,,True,,,,,,,,,,,,,,
24833628,127007_426110061,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/357732d40c140c914917df09b4791500-p_e.jpg,True,/homedetails/2018-Blake-St-Berkeley-CA-94704/24833628_zpid/,FOR_SALE,House for sale,"$2,350,000",$2.35M,"2018 Blake St, Berkeley, CA 94704",CA,False,0.0,0.0,0.0,104 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,9049286000,False,37.86262,-122.26886,24833628,2018 Blake St,94704,Berkeley,CA,37.86262,-122.26886,2350000.0,0.0,0.0,0.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,True,,,False,False,FOR_SALE,2350000.0,,9049286000,True,False,False,USD,USA,1190662.0,5189.0,sqft,False,1777273200000.0,"$100,000 (Apr 27)",-100000.0,,,,Huan Fang DRE #02148629,"Suen, Peter",,,,,,,,,,,,,,,
16525843,11080007_226076504,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/494ca2277d72dd0c6f186d2a95c7505c-p_e.jpg,True,/homedetails/1745-Colorado-Ln-Davis-CA-95616/16525843_zpid/,FOR_SALE,House for sale,"$1,025,000",$1.03M,"1745 Colorado Ln, Davis, CA 95616",CA,False,3.0,3.0,2398.0,Open: Sun 1-3pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,332162000,False,38.55701,-121.773415,16525843,1745 Colorado Ln,95616,Davis,CA,38.55701,-121.773415,1025000.0,3.0,3.0,2398.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,4232.0,True,True,Sun. 1-3pm,False,False,FOR_SALE,1025000.0,"[{'open_house_start': 1782072000000, 'open_house_end': 1782079200000}]",332162000,True,False,False,USD,USA,500005.0,5253.336,sqft,True,,,,,985100.0,,,,,,,,,,,,,,,,,,
16523648,11080007_226065870,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a735dd4133fa719f0afc7c29f78cf2e6-p_e.jpg,True,/homedetails/2727-Russell-Blvd-Davis-CA-95616/16523648_zpid/,FOR_SALE,House for sale,"$3,315,000",$3.32M,"2727 Russell Blvd, Davis, CA 95616",CA,False,5.0,3.0,3682.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,2007975000,False,38.547195,-121.78512,16523648,2727 Russell Blvd,95616,Davis,CA,38.547195,-121.78512,3315000.0,3.0,5.0,3682.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,5961.0,True,,,False,False,FOR_SALE,3315000.0,,2007975000,True,False,False,USD,USA,2653019.0,1.34,acres,True,,,,,3085400.0,,,,,,,,,,,,,,,,,,
16521884,11080007_226078706,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f4522054b99120485ea11e4bf0518ed7-p_e.jpg,True,/homedetails/2204-Fortuna-Ct-Davis-CA-95616/16521884_zpid/,FOR_SALE,House for sale,"$1,095,000",$1.10M,"2204 Fortuna Ct, Davis, CA 95616",CA,False,5.0,3.0,2340.0,Open: Sun 11am-2pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,154876000,False,38.562893,-121.75551,16521884,2204 Fortuna Ct,95616,Davis,CA,38.562893,-121.75551,1095000.0,3.0,5.0,2340.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,5439.0,True,True,Sun. 11am-2pm,False,False,FOR_SALE,1095000.0,"[{'open_house_start': 1782064800000, 'open_house_end': 1782075600000}]",154876000,True,False,False,USD,USA,1071746.0,7797.24,sqft,False,,,,,1047800.0,,,,,,,,,,,,,,,,,,
16521571,11080007_226077887,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4c1746885deda34bb37606c9f7c67c53-p_e.jpg,True,/homedetails/625-Estrella-Pl-Davis-CA-95616/16521571_zpid/,FOR_SALE,House for sale,"$1,199,900",$1.20M,"625 Estrella Pl, Davis, CA 95616",CA,False,5.0,3.0,2442.0,Large cul-de-sac lot,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,169268000,False,38.565197,-121.7555,16521571,625 Estrella Pl,95616,Davis,CA,38.565197,-121.7555,1199900.0,3.0,5.0,2442.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,5374.0,True,,,False,False,FOR_SALE,1199900.0,,169268000,True,False,False,USD,USA,139469.0,9600.624,sqft,False,,,,,1143800.0,,,,,,,,,,,,,,,,,,
241669334,11080007_226077974,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/305eed56d401b35e01028f5fba0c1d89-p_e.jpg,True,/homedetails/1730-Harvest-St-Davis-CA-95616/241669334_zpid/,FOR_SALE,House for sale,"$1,699,000",$1.70M,"1730 Harvest St, Davis, CA 95616",CA,False,5.0,5.0,3535.0,20 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,73877000,False,38.565197,-121.74097,241669334,1730 Harvest St,95616,Davis,CA,38.565197,-121.74097,1699000.0,5.0,5.0,3535.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,5853.0,True,,,False,False,FOR_SALE,1699000.0,,73877000,True,False,False,USD,USA,1314351.0,6098.4,sqft,False,,,,,1642700.0,,,,,,,,,,,,,,,,,,
16524675,11080007_226070145,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7a98243ba1d5f62b7a2faa2f14a44231-p_e.jpg,True,/homedetails/1418-Garrison-St-Davis-CA-95616/16524675_zpid/,FOR_SALE,House for sale,"$810,000",$810K,"1418 Garrison St, Davis, CA 95616",CA,False,3.0,2.0,1505.0,Open: Sun 1:30-3:30pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,297376000,False,38.555458,-121.78356,16524675,1418 Garrison St,95616,Davis,CA,38.555458,-121.78356,810000.0,2.0,3.0,1505.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,3261.0,True,True,Sun. 1:30-3:30pm,False,False,FOR_SALE,810000.0,"[{'open_house_start': 1782073800000, 'open_house_end': 1782081000000}]",297376000,True,False,False,USD,USA,711137.0,6359.76,sqft,False,,,,,783200.0,,,,,,,,,,,,,,,,,,
16521977,31727001_41138508,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/95edf9e1fceea75afe8d1ad34e32ae07-p_e.jpg,True,/homedetails/336-Encina-Ave-Davis-CA-95616/16521977_zpid/,FOR_SALE,House for sale,"$909,000",$909K,"336 Encina Ave, Davis, CA 95616",CA,False,4.0,3.0,1957.0,Open: Fri 4-7pm (6/26),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,236694000,False,38.566162,-121.75173,16521977,336 Encina Ave,95616,Davis,CA,38.566162,-121.75173,909000.0,3.0,4.0,1957.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,3752.0,True,True,Fri. 4-7pm,False,False,FOR_SALE,909000.0,"[{'open_house_start': 1782514800000, 'open_house_end': 1782525600000}, {'open_house_start': 1782597600000, 'open_house_end': 1782604800000}]",236694000,True,False,False,USD,USA,331409.0,7143.84,sqft,False,,,,,870200.0,,,,,,,,,,,,,,,,,,
16523730,11080007_226042061,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5095df152f5a2008a38a003ed45a50b1-p_e.jpg,True,/homedetails/38318-Larue-Way-Davis-CA-95616/16523730_zpid/,FOR_SALE,House for sale,"$2,850,000",$2.85M,"38318 Larue Way, Davis, CA 95616",CA,False,6.0,5.0,3627.0,Open: Sun 12-2pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,5443876000,False,38.54421,-121.79725,16523730,38318 Larue Way,95616,Davis,CA,38.54421,-121.79725,2850000.0,5.0,6.0,3627.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,5609.0,True,True,Sun. 12-2pm,False,False,FOR_SALE,2850000.0,"[{'open_house_start': 1782068400000, 'open_house_end': 1782075600000}]",5443876000,True,False,False,USD,USA,1501672.0,1.31,acres,True,1781074800000.0,"$149,999 (Jun 10)",-149999.0,,2676800.0,,,,,,,,,,,,,,,,,,
16522662,11080007_226074485,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dcf87aaaf1befde4e907dca049d7cd36-p_e.jpg,True,/homedetails/132-Huerta-Pl-Davis-CA-95616/16522662_zpid/,FOR_SALE,House for sale,"$1,250,000",$1.25M,"132 Huerta Pl, Davis, CA 95616",CA,False,3.0,2.0,2216.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,855676000,False,38.567104,-121.74717,16522662,132 Huerta Pl,95616,Davis,CA,38.567104,-121.74717,1250000.0,2.0,3.0,2216.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,3490.0,True,,,False,False,FOR_SALE,1250000.0,,855676000,True,False,False,USD,USA,911007.0,5662.8,sqft,True,,,,,1188900.0,,,,,,,,,,,,,,,,,,
16524949,11080007_226077919,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/700d65df9ad21173ef77edf4031ea358-p_e.jpg,True,/homedetails/3062-Woods-Cir-Davis-CA-95616/16524949_zpid/,FOR_SALE,Condo for sale,"$465,000",$465K,"3062 Woods Cir, Davis, CA 95616",CA,False,1.0,1.0,712.0,Open: Sun 11am-1pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,210668000,False,38.558083,-121.78859,16524949,3062 Woods Cir,95616,Davis,CA,38.558083,-121.78859,465000.0,1.0,1.0,712.0,CONDO,FOR_SALE,-1,False,False,1899.0,True,True,Sun. 11am-1pm,False,False,FOR_SALE,465000.0,"[{'open_house_start': 1782064800000, 'open_house_end': 1782072000000}]",210668000,True,False,False,USD,USA,440401.0,1698.84,sqft,False,,,,,448100.0,,,,,,,,,,,,,,,,,,
