zpid,palsId,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,addressState,shouldShowRequestOnPrice,beds,baths,area,flexFieldText,contentType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,visited,info6String,brokerName,timeOnZillow,isPaidBuilderNewConstruction,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.listing_sub_type.is_bankOwned,lotAreaString,hdpData.homeInfo.listing_sub_type.is_comingSoon,availabilityDate,hdpData.homeInfo.listing_sub_type.is_FSBO,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,streetViewURL,streetViewMetadataURL,communityName,builderName,hdpData.homeInfo.providerListingID,isPropertyResultCDP,isCdpResult,unitCount,isComingSoonCommunity,hdpData.homeInfo.group_type,hdpData.homeInfo.priceSuffix,info3String,info2String,style
15159951,127007_426128121,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b1972cd395484f24e538d7f4a68ea130-p_e.jpg,True,/homedetails/264-Precita-Ave-San-Francisco-CA-94110/15159951_zpid/,FOR_SALE,House for sale,"$2,495,000",$2.50M,"264 Precita Ave, San Francisco, CA 94110",CA,False,4.0,4.0,2190.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Jessica Branson DRE #01729408,Compass,317613000,False,37.74715,-122.41446,15159951,264 Precita Ave,94110,San Francisco,CA,37.74715,-122.41446,2495000.0,4.0,4.0,2190.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,2920700.0,7355.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,2495000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}, {'open_house_start': 1782154800000, 'open_house_end': 1782158400000}, {'open_house_start': 1782248400000, 'open_house_end': 1782255600000}]",317613000,True,False,False,USD,USA,2454138.0,1875.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15183879,127007_426136486,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fdd09355633780ca6a1b7dd87cdb52cf-p_e.jpg,True,/homedetails/1790-Dolores-St-San-Francisco-CA-94110/15183879_zpid/,FOR_SALE,House for sale,"$1,195,000",$1.20M,"1790 Dolores St, San Francisco, CA 94110",CA,False,3.0,3.0,1390.0,Open: Sun 1-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Joseph C. Chav DRE #01493913,Coldwell Banker Realty,836013000,False,37.740917,-122.424446,15183879,1790 Dolores St,94110,San Francisco,CA,37.740917,-122.424446,1195000.0,3.0,3.0,1390.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,7181.0,True,True,Sun. 1-4pm,False,False,FOR_SALE,1195000.0,"[{'open_house_start': 1782072000000, 'open_house_end': 1782082800000}]",836013000,True,False,False,USD,USA,129781.0,2130.084,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072200758,127007_426125708,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8bfb26a0c97c680710042ce244985775-p_e.jpg,True,/homedetails/2937-Harrison-St-San-Francisco-CA-94110/2072200758_zpid/,FOR_SALE,House for sale,"$699,000",$699K,"2937 Harrison St, San Francisco, CA 94110",CA,False,3.0,2.0,1367.0,Open: Sat 1-2:45pm (6/27),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Michael Campesino DRE #02151163,"Pellego, Inc.",4724013000,False,37.750454,-122.411545,2072200758,2937 Harrison St,94110,San Francisco,CA,37.750454,-122.411545,699000.0,2.0,3.0,1367.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,6888.0,True,True,Sat. 1-2:45pm,False,False,FOR_SALE,699000.0,"[{'open_house_start': 1782590400000, 'open_house_end': 1782596700000}]",4724013000,True,False,False,USD,USA,,2500.344,sqft,False,1777446000000.0,"$1,000 (Apr 29)",-1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
303806194,127007_426140381,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/444d259134ea21f12bd33eeea711dc15-p_e.jpg,True,/homedetails/1152-Potrero-Ave-San-Francisco-CA-94110/303806194_zpid/,FOR_SALE,Condo for sale,"$959,000",$959K,"1152 Potrero Ave, San Francisco, CA 94110",CA,False,2.0,3.0,1315.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Jeffrey A. Salgado DRE #01501886,Compass,231213000,False,37.753727,-122.40668,303806194,1152 Potrero Ave,94110,San Francisco,CA,37.753727,-122.40668,959000.0,3.0,2.0,1315.0,CONDO,FOR_SALE,-1,False,False,1364800.0,6221.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,959000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",231213000,True,False,False,USD,USA,1363159.0,2487.276,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15163442,127007_426138051,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4e00cce296c6609f4a056e87990dc306-p_e.jpg,True,/homedetails/160-Santa-Marina-St-San-Francisco-CA-94110/15163442_zpid/,FOR_SALE,House for sale,"$1,295,000",$1.30M,"160 Santa Marina St, San Francisco, CA 94110",CA,False,2.0,1.0,1125.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Danielle H. Lazier DRE #01340326,Vivre Real Estate,922413000,False,37.739357,-122.420296,15163442,160 Santa Marina St,94110,San Francisco,CA,37.739357,-122.420296,1295000.0,1.0,2.0,1125.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,6147.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1295000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",922413000,True,False,False,USD,USA,1591811.0,1289.376,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64969456,127007_426140075,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b910862d16063b178c6f75e6ef4122f5-p_e.jpg,True,/homedetails/320-Alabama-St-APT-4-San-Francisco-CA-94110/64969456_zpid/,FOR_SALE,Condo for sale,"$890,000",$890K,"320 Alabama St APT 4, San Francisco, CA 94110",CA,False,1.0,2.0,1271.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Paul L. Zinchik DRE #01454157,Compass,231213000,False,37.765198,-122.41264,64969456,320 Alabama St APT 4,94110,San Francisco,CA,37.765198,-122.41264,890000.0,2.0,1.0,1271.0,CONDO,FOR_SALE,-1,False,False,,,True,True,Sun. 2-4pm,False,False,FOR_SALE,890000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}, {'open_house_start': 1782680400000, 'open_house_end': 1782687600000}]",231213000,True,False,False,USD,USA,1122000.0,0.3991046831955923,acres,False,,,,Apt 4,,,,,,,,,,,,,,,,,,,,,,,,
15151263,127007_426140515,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/74cbf39324521e20b4cadaf83444acbb-p_e.jpg,True,/homedetails/1071-Alabama-St-San-Francisco-CA-94110/15151263_zpid/,FOR_SALE,House for sale,"$2,395,000",$2.40M,"1071 Alabama St, San Francisco, CA 94110",CA,False,3.0,3.0,1925.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Greg Fulford DRE #01423433,Sotheby's International Realty,231213000,False,37.75479,-122.41095,15151263,1071 Alabama St,94110,San Francisco,CA,37.75479,-122.41095,2395000.0,3.0,3.0,1925.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,True,Sun. 2-4pm,False,False,FOR_SALE,2395000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}, {'open_house_start': 1782248400000, 'open_house_end': 1782255600000}]",231213000,True,False,False,USD,USA,3242810.0,2596.176,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087643272,127007_426137872,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d451f91156494947d9ae6c012ac1a67e-p_e.jpg,True,/homedetails/991-Dolores-St-San-Francisco-CA-94110/2087643272_zpid/,FOR_SALE,House for sale,"$1,695,000",$1.70M,"991 Dolores St, San Francisco, CA 94110",CA,False,3.0,3.0,1472.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Gary G. Beyrouti DRE #01312964,Sotheby's International Realty,317613000,False,37.753662,-122.42513,2087643272,991 Dolores St,94110,San Francisco,CA,37.753662,-122.42513,1695000.0,3.0,3.0,1472.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,True,Sun. 2-4pm,False,False,FOR_SALE,1695000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",317613000,True,False,False,USD,USA,,3537.072,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59700422,127007_426122571,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/793bbf02affbd310f6e7e70517fec558-p_e.jpg,True,/homedetails/2169-Folsom-St-APT-M301-San-Francisco-CA-94110/59700422_zpid/,FOR_SALE,Condo for sale,"$1,999,000",$2.00M,"2169 Folsom St APT M301, San Francisco, CA 94110",CA,False,2.0,3.0,1585.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Daria Saraf DRE #01827245,Sotheby's International Realty,317613000,False,37.762783,-122.414604,59700422,2169 Folsom St APT M301,94110,San Francisco,CA,37.762783,-122.414604,1999000.0,3.0,2.0,1585.0,CONDO,FOR_SALE,-1,False,False,2119500.0,5937.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1999000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",317613000,True,False,False,USD,USA,2723436.0,0.6792,acres,False,,,,Apt M301,,,,,,,,,,,,,,,,,,,,,,,,
463358931,127003_426140667,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0b0c5a4f7c5a2fa611301377d78038b9-p_e.jpg,True,/homedetails/901-Cortland-Ave-San-Francisco-CA-94110/463358931_zpid/,FOR_SALE,Multi-family home for sale,"$1,499,000",$1.50M,"901 Cortland Ave, San Francisco, CA 94110",CA,False,6.0,4.0,2358.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Wendy W. Chen DRE #01009036,First National Realty,317613000,False,37.73908,-122.41393,463358931,901 Cortland Ave,94110,San Francisco,CA,37.73908,-122.41393,1499000.0,4.0,6.0,2358.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,True,True,Sun. 2-4pm,False,False,FOR_SALE,1499000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",317613000,True,False,False,USD,USA,,1343.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070069545,127007_426138577,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ca9a3649bf464a980b00f5a349d7a016-p_e.jpg,True,/homedetails/55-Coleridge-St-San-Francisco-CA-94110/2070069545_zpid/,FOR_SALE,House for sale,"$1,759,000",$1.76M,"55 Coleridge St, San Francisco, CA 94110",CA,False,4.0,3.0,2420.0,Open: Sun 3-5pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Jeffrey A. Salgado DRE #01501886,Compass,836013000,False,37.744892,-122.41876,2070069545,55 Coleridge St,94110,San Francisco,CA,37.744892,-122.41876,1759000.0,3.0,4.0,2420.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,6976.0,True,True,Sun. 3-5pm,False,False,FOR_SALE,1759000.0,"[{'open_house_start': 1782079200000, 'open_house_end': 1782086400000}, {'open_house_start': 1782165600000, 'open_house_end': 1782169200000}, {'open_house_start': 1782248400000, 'open_house_end': 1782253800000}]",836013000,True,False,False,USD,USA,,1751.112,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325647736,127007_426140731,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1db96f81262d2ab0f151dc76994b34fe-p_e.jpg,True,/homedetails/784-Andover-St-San-Francisco-CA-94110/325647736_zpid/,FOR_SALE,Condo for sale,"$899,000",$899K,"784 Andover St, San Francisco, CA 94110",CA,False,2.0,2.0,1045.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Brian Anderson DRE #01713343,Compass,317613000,False,37.733273,-122.41715,325647736,784 Andover St,94110,San Francisco,CA,37.733273,-122.41715,899000.0,2.0,2.0,1045.0,CONDO,FOR_SALE,-1,False,False,1175500.0,5482.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,899000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",317613000,True,False,False,USD,USA,680871.0,2029.896,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15161788,127007_426129178,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/353268f797d2c5d4238988adbb04d1cd-p_e.jpg,True,/homedetails/208-Winfield-St-San-Francisco-CA-94110/15161788_zpid/,FOR_SALE,House for sale,"$1,795,000",$1.80M,"208 Winfield St, San Francisco, CA 94110",CA,False,3.0,3.0,1505.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Lily  Lai DRE #02123349,City Real Estate,836013000,False,37.741863,-122.419266,15161788,208 Winfield St,94110,San Francisco,CA,37.741863,-122.419266,1795000.0,3.0,3.0,1505.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,7159.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,1795000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",836013000,True,False,False,USD,USA,1312370.0,1746.756,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332859259,127003_426139960,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f91d63461ef714ac5ecd3d6012be72ce-p_e.jpg,True,/homedetails/489-491-Guerrero-St-San-Francisco-CA-94110/332859259_zpid/,FOR_SALE,Multi-family home for sale,"$1,495,000",$1.50M,"489-491 Guerrero St, San Francisco, CA 94110",CA,False,3.0,1.0,2220.0,Open: Thu 4-5pm (6/25),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Allison Chapleau DRE #01369080,Compass,490413000,False,37.76344,-122.423744,332859259,489-491 Guerrero St,94110,San Francisco,CA,37.76344,-122.423744,1495000.0,1.0,3.0,2220.0,MULTI_FAMILY,FOR_SALE,-1,False,False,1296700.0,5514.0,True,True,Thu. 4-5pm,False,False,FOR_SALE,1495000.0,"[{'open_house_start': 1782428400000, 'open_house_end': 1782432000000}, {'open_house_start': 1782680400000, 'open_house_end': 1782687600000}]",490413000,True,False,False,USD,USA,234945.0,1263.24,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15161317,132008_426135747,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ae91c075ef28e75349f1581f2cb406a1-p_e.jpg,True,/homedetails/143-Prospect-Ave-San-Francisco-CA-94110/15161317_zpid/,FOR_SALE,House for sale,"$750,000",$750K,"143 Prospect Avenue, San Francisco, CA 94110",CA,False,1.0,1.0,700.0,Period charm,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,,Compass,550787000,False,37.742886,-122.41882,15161317,143 Prospect Avenue,94110,San Francisco,CA,37.742886,-122.41882,750000.0,1.0,1.0,700.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,,False,False,FOR_SALE,750000.0,,550787000,True,False,False,USD,USA,29736.0,1746.756,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15164773,18932001_ML82037551,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dcfa0269b37258be561151f2afe35c85-p_e.jpg,True,/homedetails/1000-Crescent-Ave-San-Francisco-CA-94110/15164773_zpid/,FOR_SALE,House for sale,"$888,000",$888K,"1000 Crescent Ave, San Francisco, CA 94110",CA,False,3.0,2.0,1475.0,Showcase,showcase,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,,,8026336000,False,37.734577,-122.412895,15164773,1000 Crescent Ave,94110,San Francisco,CA,37.734577,-122.412895,888000.0,2.0,3.0,1475.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,6812.0,True,,,False,False,FOR_SALE,888000.0,,8026336000,True,False,False,USD,USA,686896.0,1750.0,sqft,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462834084,127003_426135592,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/34c14debc2e09a4a3aa5415e24ce18c0-p_e.jpg,True,/homedetails/28-27th-St-San-Francisco-CA-94110/462834084_zpid/,FOR_SALE,Multi-family home for sale,"$850,000",$850K,"28 27th St, San Francisco, CA 94110",CA,False,6.0,3.0,1960.0,20 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Luke A. O'Brien DRE #01387085,SF City Properties,1786413000,False,37.74731,-122.422005,462834084,28 27th St,94110,San Francisco,CA,37.74731,-122.422005,850000.0,3.0,6.0,1960.0,MULTI_FAMILY,FOR_SALE,-1,False,False,836800.0,6582.0,True,,,False,False,FOR_SALE,850000.0,,1786413000,True,False,False,USD,USA,,2500.344,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458108621,127007_426136768,ForSale,New Construction,https://photos.zillowstatic.com/fp/c8c2693d2d924923690f3b74b3946ce3-p_e.jpg,True,/homedetails/108-Albion-St-A-San-Francisco-CA-94110/458108621_zpid/,FOR_SALE,New construction,"$599,000",$599K,"108 Albion St #A, San Francisco, CA 94110",CA,False,2.0,1.0,609.0,Open: Sun 4:30-6:30pm (6/21),openHouse,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,Anthony L. Koutsos DRE #01347469,KW Advisors,1527213000,False,37.76448,-122.42308,458108621,108 Albion St #A,94110,San Francisco,CA,37.76448,-122.42308,599000.0,1.0,2.0,609.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,4336.0,,True,Sun. 4:30-6:30pm,False,False,FOR_SALE,599000.0,"[{'open_house_start': 1782084600000, 'open_house_end': 1782091800000}]",1527213000,True,False,False,USD,USA,,2748.636,sqft,False,,,,# A,True,BUILDER_SPEC,,,,,,,,,,,,,,,,,,,,,,
15152486,127007_426131309,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5c1ceb65d6cf630d373a7d1c96534d01-p_e.jpg,True,/homedetails/3020-25th-St-San-Francisco-CA-94110/15152486_zpid/,FOR_SALE,House for sale,"$2,898,000",$2.90M,"3020 25th St, San Francisco, CA 94110",CA,False,4.0,4.0,2779.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Jackson Wong DRE #02219346,NEXTGEN Properties,2218413000,False,37.751297,-122.410545,15152486,3020 25th St,94110,San Francisco,CA,37.751297,-122.410545,2898000.0,4.0,4.0,2779.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,5827.0,True,True,Sun. 2-4pm,False,False,FOR_SALE,2898000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",2218413000,True,False,False,USD,USA,64853.0,1947.132,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61325449,132008_426138069,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/15c5deaf8d64c7ac78d8626e1fbea656-p_e.jpg,True,/homedetails/177-Anderson-St-San-Francisco-CA-94110/61325449_zpid/,FOR_SALE,Condo for sale,"$895,000",$895K,"177 Anderson Street, San Francisco, CA 94110",CA,False,2.0,1.0,780.0,Basement storage,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,,Compass,1007408000,False,37.740524,-122.41496,61325449,177 Anderson Street,94110,San Francisco,CA,37.740524,-122.41496,895000.0,1.0,2.0,780.0,CONDO,FOR_SALE,-1,False,False,,5125.0,True,,,False,False,FOR_SALE,895000.0,,1007408000,True,False,False,USD,USA,347253.0,1751.112,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071155257,127007_426130210,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/428cadbd8b3dc8f7492cefbe278ee87a-p_e.jpg,True,/homedetails/3122-23rd-St-San-Francisco-CA-94110/2071155257_zpid/,FOR_SALE,Condo for sale,"$1,499,000",$1.50M,"3122 23rd St, San Francisco, CA 94110",CA,False,3.0,3.0,1707.0,Open: Sun 2-4pm (6/21),openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Ruth Krishnan DRE #01862279,Compass,3255213000,False,37.754246,-122.4148,2071155257,3122 23rd St,94110,San Francisco,CA,37.754246,-122.4148,1499000.0,3.0,3.0,1707.0,CONDO,FOR_SALE,-1,False,False,,,True,True,Sun. 2-4pm,False,False,FOR_SALE,1499000.0,"[{'open_house_start': 1782075600000, 'open_house_end': 1782082800000}]",3255213000,True,False,False,USD,USA,,1624.788,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96019997,127007_426117079,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/89aae51364bafaa9cca77fc74d917d86-p_e.jpg,True,/homedetails/685-Capp-St-San-Francisco-CA-94110/96019997_zpid/,FOR_SALE,House for sale,"$1,498,000",$1.50M,"685 Capp St, San Francisco, CA 94110",CA,False,4.0,2.0,1496.0,Expansive windows,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Michael L. Bellings DRE #01935559,Compass,3946413000,False,37.755882,-122.41756,96019997,685 Capp St,94110,San Francisco,CA,37.755882,-122.41756,1498000.0,2.0,4.0,1496.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,,,False,False,FOR_SALE,1498000.0,,3946413000,True,False,False,USD,USA,1623641.0,1084.644,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111711171,127007_426135052,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bff201af919d4af5cb778215dca91f23-p_e.jpg,True,/homedetails/2101-Bryant-St-APT-101-San-Francisco-CA-94110/111711171_zpid/,FOR_SALE,Condo for sale,"$698,000",$698K,"2101 Bryant St APT 101, San Francisco, CA 94110",CA,False,1.0,1.0,817.0,European cabinetry,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Peter Goss DRE #01256858,Corcoran Icon Properties,1440813000,False,37.760216,-122.40977,111711171,2101 Bryant St APT 101,94110,San Francisco,CA,37.760216,-122.40977,698000.0,1.0,1.0,817.0,CONDO,FOR_SALE,-1,False,False,,4656.0,True,,,False,False,FOR_SALE,698000.0,,1440813000,True,False,False,USD,USA,1059738.0,1.0812,acres,False,,,,Apt 101,,,,,,,,,,,,,,,,,,,,,,,,
15161647,127007_426137867,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/82ebd7ea97d2a82e84011be5c32f7bb3-p_e.jpg,True,/homedetails/57-Bradford-St-San-Francisco-CA-94110/15161647_zpid/,FOR_SALE,House for sale,"$1,350,000",$1.35M,"57 Bradford St, San Francisco, CA 94110",CA,False,5.0,3.0,1815.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Leon De-Levi DRE #01034862,Now Homes,922413000,False,37.742138,-122.40927,15161647,57 Bradford St,94110,San Francisco,CA,37.742138,-122.40927,1350000.0,3.0,5.0,1815.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,4417.0,True,,,False,False,FOR_SALE,1350000.0,,922413000,True,False,False,USD,USA,693735.0,3497.868,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53153428,127007_425056602,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/de8f7057899d194afbc28e0aae29d409-p_e.jpg,True,/homedetails/88-Hoff-St-APT-101-San-Francisco-CA-94110/53153428_zpid/,FOR_SALE,Condo for sale,"$584,516",$585K,"88 Hoff St APT 101, San Francisco, CA 94110",CA,False,1.0,2.0,985.0,Upscale kitchen,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Florence J. Monzasch DRE #00914032,Berkshire Hathaway-Franciscan,29002413000,False,37.76392,-122.4207,53153428,88 Hoff St APT 101,94110,San Francisco,CA,37.76392,-122.4207,584516.0,2.0,1.0,985.0,CONDO,FOR_SALE,-1,False,False,554500.0,5258.0,True,,,False,False,FOR_SALE,584516.0,,29002413000,True,False,False,USD,USA,454951.0,10702.692,sqft,False,,,,Apt 101,,,,,,,,,,,,,,,,,,,,,,,,
463242310,127003_426139557,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ee7bb98f4ca7247f25062a9ff6019959-p_e.jpg,True,/homedetails/33-Precita-Ave-San-Francisco-CA-94110/463242310_zpid/,FOR_SALE,Multi-family home for sale,"$1,225,000",$1.23M,"33 Precita Ave, San Francisco, CA 94110",CA,False,4.0,1.0,3720.0,Abundant natural light,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,Adam Vincente Carosso DRE #02122807,Colliers International,576813000,False,37.74684,-122.41834,463242310,33 Precita Ave,94110,San Francisco,CA,37.74684,-122.41834,1225000.0,1.0,4.0,3720.0,MULTI_FAMILY,FOR_SALE,-1,False,False,,,True,,,False,False,FOR_SALE,1225000.0,,576813000,True,False,False,USD,USA,,3223.44,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
